"","Year","State_code","State","Population","Mechanism","pol_ubc","pol_vmisd","pol_mayissue","Age.Adjusted.Rate","logy","ur","law.officers","law.officers.pc","vcrime","vcrime.pc","alcc.pc","incarc","incarc.pc"
"814",2016,"WI","Wisconsin",5775170,"Firearm",0,0,0,11.42,2.43536620422786,3.90833333333333,18165,314.536195471302,18959,328.284708502087,2.9854,23163,401.079102433348
"815",2016,"WV","West Virginia",1832435,"Firearm",0,1,0,17.5,2.86220088092947,6.09166666666667,4730,258.126481976168,7036,383.969963463916,1.7612,5899,321.921377838777
"816",2016,"WY","Wyoming",585243,"Firearm",0,0,0,17.51,2.86277214629776,5.33333333333333,1939,331.315368146223,1563,267.068551012144,2.6722,2083,355.920532155019
"817",2017,"AK","Alaska",740983,"Firearm",0,0,0,24.51,3.19908119754002,6.50833333333333,1933,260.869682570315,6276,846.982994211743,2.7944,4378,590.836766835406
"818",2017,"AL","Alabama",4877989,"Firearm",0,0,0,22.84,3.12851338478781,4.50833333333333,8064,165.314025923388,25050,513.531293326,1.9939,21570,442.190419043585
"819",2017,"AR","Arkansas",3003855,"Firearm",0,0,0,20.24,3.00766084441926,3.74166666666667,9530,317.258988865974,16747,557.516924085883,1.8164,15879,528.620722371752
"820",2017,"AZ","Arizona",7048088,"Firearm",0,0,0,15.6,2.74727091425549,4.975,22750,322.782575926975,35225,499.780933495723,2.2957,33681,477.874283067975
"821",2017,"CA","California",39337785,"Firearm",1,1,1,7.87,2.06305806242931,4.83333333333333,119684,304.246921884392,176767,449.35676983338,2.3154,130263,331.139640933011
"822",2017,"CO","Colorado",5617421,"Firearm",1,0,0,13.35,2.59151638484626,2.60833333333333,18425,327.997492087561,20679,368.122666967635,2.8419,15900,283.04803930487
"823",2017,"CT","Connecticut",3575324,"Firearm",1,1,1,5.15,1.63899671467564,4.41666666666667,8767,245.20854613456,8085,226.133351830491,2.4066,13649,381.755611519404
"824",2017,"DC","District of Columbia",697079,"Firearm",NA,NA,NA,12.91,2.55800220485855,6.1,4925,706.519634073039,4326,620.589631878166,3.7987,NA,NA
"825",2017,"DE","Delaware",957942,"Firearm",1,1,1,11.65,2.45530618001171,4.46666666666667,2948,307.743057512877,4326,451.593102713943,3.6191,6140,640.95738572899
"826",2017,"FL","Florida",20977089,"Firearm",0,0,0,12.31,2.51041194019636,4.3,74195,353.695405496921,84549,403.054017647539,2.6687,84929,404.865517803733
"827",2017,"GA","Georgia",10417031,"Firearm",0,0,0,15.38,2.7330679640775,4.75833333333333,32195,309.061190275809,36437,349.782965990981,1.9345,45634,438.071078025975
"828",2017,"HI","Hawaii",1425763,"Firearm",0,1,1,2.45,0.896088024556636,2.21666666666667,3729,261.54416968318,3538,248.14783382652,2.6549,3536,248.007558058387
"829",2017,"IA","Iowa",3143734,"Firearm",0,0,0,9.03,2.20055236742889,3.05833333333333,8124,258.418810242851,8940,284.375204772414,2.3649,9030,287.238042404351
"830",2017,"ID","Idaho",1719745,"Firearm",0,0,0,16.4,2.79728133483015,3.21666666666667,4506,262.015589520539,4069,236.604845485813,2.0989,7205,418.957461716708
"831",2017,"IL","Illinois",12779893,"Firearm",0,1,0,12.07,2.49072303510944,4.95,35310,276.293393066749,54794,428.751633523066,2.3813,40703,318.492494420728
"832",2017,"IN","Indiana",6662068,"Firearm",0,0,0,15.2,2.72129542785223,3.49166666666667,8783,131.83594043171,25894,388.678110160389,2.114,25773,386.861857309172
"833",2017,"KS","Kansas",2910892,"Firearm",0,0,0,15.88,2.76506045581899,3.61666666666667,9612,330.208059934893,11520,395.754978199122,1.9749,9701,333.265541971327
"834",2017,"KY","Kentucky",4455590,"Firearm",0,0,0,16.19,2.78439376768954,4.775,9803,220.015755489172,10027,225.043148045489,1.9719,12008,269.504150965416
"835",2017,"LA","Louisiana",4673673,"Firearm",0,0,0,21.68,3.07639017657145,5.10833333333333,20046,428.913190974208,25410,543.683736538692,2.5689,15152,324.198975837633
"836",2017,"MA","Massachusetts",6863560,"Firearm",0,1,1,3.68,1.30291275218084,3.79166666666667,20111,293.011207012104,24146,351.79994055563,2.576,8859,129.072959222328
"837",2017,"MD","Maryland",6028186,"Firearm",1,1,1,12.32,2.51122395810537,4,22232,368.800829967755,29763,493.730618132884,2.1414,19919,330.431078271308
"838",2017,"ME","Maine",1335743,"Firearm",0,1,0,11.59,2.45014265735166,3.35833333333333,2905,217.481955735497,1587,118.810280121251,2.8464,2354,176.231505611484
"839",2017,"MI","Michigan",9976752,"Firearm",0,0,0,11.16,2.41233595695316,4.575,23881,239.366479190823,44314,444.172612489516,2.3391,39666,397.584303989916
"840",2017,"MN","Minnesota",5569283,"Firearm",0,1,0,8.24,2.10900034392138,3.48333333333333,14854,266.712968258212,13231,237.570976371644,2.7735,9547,171.422425472004
"841",2017,"MO","Missouri",6111382,"Firearm",0,0,0,21.33,3.06011453248326,3.74166666666667,20574,336.65053174552,31851,521.175079548292,2.5307,32564,532.841835120109
"842",2017,"MS","Mississippi",2990674,"Firearm",0,0,0,21.43,3.06479180948549,5.23333333333333,3314,110.811141568757,7471,249.809909070664,2.1975,10426,348.617067590784
"843",2017,"MT","Montana",1053862,"Firearm",0,0,0,22.51,3.11395965491864,4.09166666666667,3034,287.893481309697,3896,369.687871846599,3.0954,1769,167.858789860532
"844",2017,"NC","North Carolina",10275758,"Firearm",0,0,0,13.63,2.61227324570844,4.525,35092,341.50278743427,37421,364.167782075055,2.1335,36663,356.791197301455
"845",2017,"ND","North Dakota",756755,"Firearm",0,1,0,13.16,2.57718192589717,2.60833333333333,2417,319.39002715542,2123,280.539936967711,3.1436,1335,176.411123811537
"846",2017,"NE","Nebraska",1916998,"Firearm",0,0,0,8.33,2.11986345617875,2.975,NA,NA,5937,309.702983519023,2.2111,5198,271.153125877022
"847",2017,"NH","New Hampshire",1350395,"Firearm",0,0,0,10.27,2.32922702394047,2.80833333333333,3623,268.29187015651,2629,194.683777709485,4.7149,2533,187.574746648203
"848",2017,"NJ","New Jersey",8888147,"Firearm",0,1,1,5.43,1.69193913394584,4.53333333333333,40469,455.31425166573,20280,228.169043558798,2.3609,16597,186.731835105788
"849",2017,"NM","New Mexico",2092844,"Firearm",0,0,0,18.45,2.91506437048654,6.04166666666667,4208,201.066109084098,16156,771.963892196456,2.1587,4048,193.421009879379
"850",2017,"NV","Nevada",2972097,"Firearm",1,0,0,16.85,2.82435065679837,4.98333333333333,9870,332.088757533822,16397,551.69800985634,3.4889,13250,445.813175007411
"851",2017,"NY","New York",19593849,"Firearm",1,1,1,3.78,1.3297240096315,4.63333333333333,83642,426.878863872024,70196,358.255287156699,2.2305,49514,252.701753494171
"852",2017,"OH","Ohio",11665706,"Firearm",0,0,0,13.67,2.61520365073586,4.96666666666667,17963,153.981250684699,33880,290.423914334889,2.0309,44257,379.376953267981
"853",2017,"OK","Oklahoma",3933602,"Firearm",0,0,0,17.14,2.84141491316963,4.03333333333333,12953,329.291067067792,17746,451.138676459896,1.8752,19931,506.685729771339
"854",2017,"OR","Oregon",4147294,"Firearm",1,1,0,12.06,2.48989419129904,4.05833333333333,10729,258.69880456992,11524,277.867930269713,2.7577,14660,353.483500325755
"855",2017,"PA","Pennsylvania",12794679,"Firearm",1,1,0,12.46,2.52252351335931,4.975,30734,240.209230727867,39288,307.065147941578,2.344,46829,366.003711386585
"856",2017,"RI","Rhode Island",1056554,"Firearm",1,0,1,3.86,1.35066718347674,4.50833333333333,3157,298.801575688512,2453,232.169865430447,2.6012,2683,253.938748043167
"857",2017,"SC","South Carolina",5027102,"Firearm",0,0,0,17.57,2.86619290219901,4.2,12696,252.551072168418,25032,497.940960815993,2.1949,19409,386.087252655705
"858",2017,"SD","South Dakota",873732,"Firearm",0,1,0,11.78,2.46640317822344,3.05,2969,339.806714186959,3726,426.446553405392,2.8498,3856,441.325257630486
"859",2017,"TN","Tennessee",6714748,"Firearm",0,0,0,18.45,2.91506437048654,3.75,26765,398.600215525586,43402,646.368262814926,2.1103,14391,214.319286442321
"860",2017,"TX","Texas",28291024,"Firearm",0,0,0,12.36,2.51446545202954,4.34166666666667,71236,251.797177790383,122579,433.278767145367,2.3417,137926,487.525654780117
"861",2017,"UT","Utah",3103540,"Firearm",0,0,0,14.03,2.64119789411437,3.16666666666667,7195,231.832036964241,7441,239.758469360794,1.36,4960,159.81749872726
"862",2017,"VA","Virginia",8471011,"Firearm",0,0,0,11.86,2.47317139356958,3.66666666666667,24025,283.614317110437,17341,204.709921873552,2.1249,29836,352.212976703725
"863",2017,"VT","Vermont",625132,"Firearm",0,0,0,11.77,2.46555392127219,3.00833333333333,1487,237.869761906285,1065,170.364019119162,3.1089,1333,213.234964775439
"864",2017,"WA","Washington",7427951,"Firearm",1,0,0,11.03,2.40061883326541,4.64166666666667,15383,207.096142664377,22257,299.638487114414,2.2361,17674,237.939103260105
"865",2017,"WI","Wisconsin",5793147,"Firearm",0,0,0,10.54,2.35517754311322,3.25833333333333,18418,317.927371772199,18446,318.410701471929,2.9885,23513,405.876115348014
"866",2017,"WV","West Virginia",1818683,"Firearm",0,1,0,18.54,2.91993056013771,5.20833333333333,4689,257.823930833466,6466,355.53199760486,1.7404,5922,325.620242780078
"867",2017,"WY","Wyoming",579994,"Firearm",0,0,0,18.7,2.92852352386054,4.325,2025,349.141542843547,1344,231.726535102087,2.6773,2182,376.210788387466
"868",2018,"AK","Alaska",736624,"Firearm",0,0,0,20.76,3.03302805829769,6.04166666666667,1985,269.472621038685,6508,883.490084493582,2.8516,4235,574.920176372206
"869",2018,"AL","Alabama",4891628,"Firearm",0,0,0,21.69,3.07685132483878,3.94166666666667,15855,324.125219661021,25184,514.838822576042,1.9873,20875,426.749540234867
"870",2018,"AR","Arkansas",3012161,"Firearm",0,0,0,18.97,2.94285878394692,3.65833333333333,10628,352.836385571688,16682,553.821658271254,1.7793,15578,517.170230940511
"871",2018,"AZ","Arizona",7164228,"Firearm",0,0,0,15.3,2.72785282839839,4.80833333333333,22600,315.456180344902,33670,469.973875761631,2.2624,33706,470.476372332092
"872",2018,"CA","California",39437463,"Firearm",1,1,1,7.48,2.01223279198639,4.25833333333333,120041,304.383169880882,174865,443.398197292762,2.5205,127709,323.826611260466
"873",2018,"CO","Colorado",5697155,"Firearm",1,0,0,15.13,2.71667952780026,3.05,18510,324.899006609439,22636,397.321119049771,2.8774,16086,282.351454366258
"874",2018,"CT","Connecticut",3574561,"Firearm",1,1,1,4.9,1.58923520511658,3.88333333333333,9283,259.696225634421,7399,206.990452813646,2.4029,13228,370.059428276647
"875",2018,"DC","District of Columbia",704147,"Firearm",NA,NA,NA,16.23,2.7868613815265,5.68333333333333,5145,730.671294488225,4033,572.749724134307,3.7627,NA,NA
"876",2018,"DE","Delaware",966985,"Firearm",1,1,1,11.57,2.44841554120559,3.70833333333333,3281,339.302057425917,4033,417.06955123399,3.5258,5582,577.258178772163
"877",2018,"FL","Florida",21254926,"Firearm",0,0,0,12.83,2.55178617862755,3.65,73678,346.63964485221,80873,380.490621327028,2.6586,85169,400.702406585655
"878",2018,"GA","Georgia",10519389,"Firearm",0,0,0,15.73,2.75556971707019,4,36840,350.210454238359,34972,332.452768882299,1.9139,45467,432.220920815838
"879",2018,"HI","Hawaii",1423102,"Firearm",0,1,1,4.02,1.39128190263093,2.40833333333333,3624,254.654972025898,3582,251.703672681227,2.6571,3527,247.838875920349
"880",2018,"IA","Iowa",3149900,"Firearm",0,0,0,8.64,2.15640258281596,2.575,7530,239.055208101844,8233,261.373376932601,2.3748,9441,299.72380075558
"881",2018,"ID","Idaho",1752074,"Firearm",0,0,0,16.62,2.8106067894273,2.875,5568,317.794796338511,4162,237.547044245848,2.066,6943,396.273216770525
"882",2018,"IL","Illinois",12724685,"Firearm",0,1,0,10.8,2.37954613413017,4.4,36749,288.80086226103,51441,404.261480736065,2.3892,39392,309.571513951033
"883",2018,"IN","Indiana",6698481,"Firearm",0,0,0,14.69,2.68716699018579,3.43333333333333,12131,181.100760008127,24591,367.113081309031,2.1477,26562,396.537662792505
"884",2018,"KS","Kansas",2912748,"Firearm",0,0,0,14.63,2.68307421503203,3.35833333333333,9121,313.140717974916,12739,437.353317211101,1.9228,9938,341.189831732783
"885",2018,"KY","Kentucky",4464273,"Firearm",0,0,0,16.83,2.82316300820271,4.2,9693,217.123818368635,9469,212.106204078469,1.9565,12290,275.296784045241
"886",2018,"LA","Louisiana",4664450,"Firearm",0,0,0,21.29,3.05823747890539,4.825,18843,403.970457395834,24781,531.273783618647,2.5508,14880,319.008671976332
"887",2018,"MA","Massachusetts",6885720,"Firearm",0,1,1,3.47,1.24415459395877,3.475,20340,295.393945731165,23286,338.178142590753,2.5579,8454,122.775831721301
"888",2018,"MD","Maryland",6042153,"Firearm",1,1,1,11.62,2.45272775142377,3.81666666666667,22113,365.978815829391,27839,460.74635978268,2.0799,19180,317.436516420554
"889",2018,"ME","Maine",1340123,"Firearm",0,1,0,10.31,2.33311429802887,3.175,2932,218.785887564052,1477,110.213763960472,2.847,2384,177.894118674181
"890",2018,"MI","Michigan",9987286,"Firearm",0,0,0,12.83,2.55178617862755,4.15833333333333,24072,241.026441017109,44621,446.778033591909,2.3658,38761,388.103434706886
"891",2018,"MN","Minnesota",5608762,"Firearm",0,1,0,7.8,2.05412373369555,3.025,15264,272.145617874319,12296,219.228414398757,2.7885,9314,166.061601472838
"892",2018,"MO","Missouri",6125986,"Firearm",0,0,0,21.35,3.06105173967463,3.24166666666667,20226,330.167257972839,30097,491.300502482376,2.51,30335,495.18559134807
"893",2018,"MS","Mississippi",2982879,"Firearm",0,0,0,22.86,3.12938865836666,4.95833333333333,4263,142.915619440145,7715,258.642740788346,2.1777,10061,337.291589769481
"894",2018,"MT","Montana",1061818,"Firearm",0,0,0,17.27,2.84897089215859,3.75,3029,285.265459805729,4003,376.994927567625,3.1055,1837,173.005166610474
"895",2018,"NC","North Carolina",10391358,"Firearm",0,0,0,13.25,2.58399755243223,3.99166666666667,34337,330.438042842908,36406,350.348818701078,2.1642,35157,338.329215488486
"896",2018,"ND","North Dakota",760062,"Firearm",0,1,0,11.36,2.43009841329301,2.40833333333333,2477,325.894466504048,2136,281.029705471396,3.1645,1336,175.775134133794
"897",2018,"NE","Nebraska",1925512,"Firearm",0,0,0,9.07,2.20497226412705,2.925,NA,NA,5539,287.663748654903,2.1747,5340,277.328835135798
"898",2018,"NH","New Hampshire",1355064,"Firearm",0,0,0,10.67,2.36743606531366,2.625,3689,272.2380640324,2383,175.858852423207,4.6771,2515,185.600089737459
"899",2018,"NJ","New Jersey",8891730,"Firearm",1,1,1,4.77,1.56234630490025,4.00833333333333,40826,459.145745541081,18251,205.258144365607,2.3618,16393,184.36232319245
"900",2018,"NM","New Mexico",2093754,"Firearm",0,0,0,20.76,3.03302805829769,4.925,3877,185.16979549651,17484,835.055121088724,2.2656,4572,218.363761931918
"901",2018,"NV","Nevada",3030725,"Firearm",1,0,0,17.87,2.88312332917134,4.38333333333333,9127,301.1490649927,16513,544.853129201759,3.4477,13182,434.945433848337
"902",2018,"NY","New York",19544098,"Firearm",1,1,1,4.03,1.39376637595859,4.1,84204,430.841065164532,67950,347.675293073131,2.2138,46778,239.345914045253
"903",2018,"OH","Ohio",11680892,"Firearm",0,0,0,13.07,2.57031952763613,4.5,19868,170.08974999512,33830,289.618292849553,2.032,43870,375.570632790715
"904",2018,"OK","Oklahoma",3943488,"Firearm",0,0,0,16.71,2.8160073426073,3.29166666666667,13016,330.063131927877,18486,468.772822435367,1.8597,19968,506.353766006135
"905",2018,"OR","Oregon",4183538,"Firearm",1,1,0,11.69,2.45873377548398,4.04166666666667,10776,257.58102352602,12060,288.272749046381,2.7388,14707,351.544553915848
"906",2018,"PA","Pennsylvania",12809107,"Firearm",1,1,0,12.48,2.52412736294128,4.41666666666667,29181,227.814476059885,38315,299.12311607671,2.363,45941,358.658882309282
"907",2018,"RI","Rhode Island",1059338,"Firearm",1,0,1,3.28,1.18784342239605,4.03333333333333,3113,293.862770900317,2310,218.060713388928,2.6288,2580,243.548329239582
"908",2018,"SC","South Carolina",5091702,"Firearm",0,0,0,17.49,2.86162928903051,3.375,16835,330.636003442464,25052,492.016225615717,2.1642,18559,364.495015615604
"909",2018,"SD","South Dakota",879386,"Firearm",0,1,0,13.55,2.60638654732571,2.79166666666667,3008,342.056844207208,3471,394.707216171283,2.3855,3809,433.14312486212
"910",2018,"TN","Tennessee",6778180,"Firearm",0,0,0,17.8,2.87919845729804,3.5,27737,409.21014195551,42179,622.276186232883,2.14,11937,176.10922105934
"911",2018,"TX","Texas",28624564,"Firearm",0,0,0,12.26,2.50634193050807,3.9,70294,245.572299371966,116870,408.285694762023,2.2636,137286,479.60905186189
"912",2018,"UT","Utah",3155153,"Firearm",0,0,0,13.16,2.57718192589717,2.91666666666667,7235,229.307421858781,7488,237.32605043242,1.3494,5202,164.873145612907
"913",2018,"VA","Virginia",8510920,"Firearm",0,0,0,11.77,2.46555392127219,3.00833333333333,24272,285.186560324853,16940,199.038411828568,2.137,29577,347.518247146019
"914",2018,"VT","Vermont",624802,"Firearm",1,0,0,12.65,2.53765721517353,2.48333333333333,1815,290.492027874431,1144,183.098005448126,3.0959,1492,238.795650462066
"915",2018,"WA","Washington",7526793,"Firearm",1,0,0,10.33,2.33505228313155,4.425,15873,210.886628607961,23483,311.992106066953,2.227,17415,231.373441517523
"916",2018,"WI","Wisconsin",5809319,"Firearm",0,0,0,10.14,2.31648799816304,2.975,18050,310.707675030412,17190,295.903874447246,2.9351,23576,405.830700638061
"917",2018,"WV","West Virginia",1805953,"Firearm",0,1,0,18.12,2.89701630061483,5.16666666666667,5166,286.053955999962,5335,295.411896101394,1.7391,5829,322.765874859423
"918",2018,"WY","Wyoming",579054,"Firearm",0,0,0,21.03,3.04594998971461,4.05833333333333,2323,401.171566037019,1221,210.861163207576,2.7678,2053,354.543790389152
"919",2019,"AK","Alaska",733603,"Firearm",0,0,0,24.42,3.19540246868256,5.59166666666667,1979,269.764436623078,6277,855.639903326459,2.8729,4346,592.418515191459
"920",2019,"AL","Alabama",4907965,"Firearm",0,0,0,22.15,3.09783749649114,3.18333333333333,16185,329.770077822478,24379,496.723183641285,1.9944,21802,444.216696736835
"921",2019,"AR","Arkansas",3020985,"Firearm",0,0,0,19.24,2.95699144523756,3.49166666666667,10883,360.246740715363,17310,572.991921509044,1.8059,15742,521.088320531218
"922",2019,"AZ","Arizona",7291843,"Firearm",0,0,0,15.02,2.70938264633599,4.80833333333333,23087,316.614057653189,32206,441.671604832962,2.2348,34150,468.331531548334
"923",2019,"CA","California",39437610,"Firearm",1,1,1,7.23,1.97823903617067,4.1,121251,307.450172563702,172651,437.782614108715,2.567,121062,306.97093459771
"924",2019,"CO","Colorado",5758486,"Firearm",1,0,0,14.21,2.65394594210901,2.66666666666667,18901,328.2286350961,21920,380.655609825221,2.7838,15689,272.450084970251
"925",2019,"CT","Connecticut",3566022,"Firearm",1,1,1,5.3,1.66770682055808,3.60833333333333,8718,244.474094663465,6476,181.602917761023,2.4701,12274,344.193053211674
"926",2019,"DC","District of Columbia",708253,"Firearm",NA,NA,NA,17.77,2.87751164216656,5.475,5019,708.64507457081,4081,576.206525069431,3.7471,NA,NA
"927",2019,"DE","Delaware",976668,"Firearm",1,1,1,9.94,2.29656702066848,3.59166666666667,3381,346.177001806141,4081,417.849258908862,3.4304,5049,516.961751588052
"928",2019,"FL","Florida",21492056,"Firearm",0,0,0,12.66,2.53844741671603,3.25,74949,348.728851255552,80169,373.016895172802,2.7043,82282,382.848434789115
"929",2019,"GA","Georgia",10628020,"Firearm",0,0,0,15.76,2.75747508442973,3.575,29650,278.979527701303,34061,320.483025060171,1.9049,46737,439.752653833922
"930",2019,"HI","Hawaii",1415615,"Firearm",0,1,1,4.47,1.49738840862548,2.51666666666667,3532,249.502866245413,3708,261.935625152319,2.6776,3550,250.774398406346
"931",2019,"IA","Iowa",3159596,"Firearm",0,0,0,9.07,2.20497226412705,2.66666666666667,8410,266.173270253539,9016,285.352937527456,2.3837,9293,294.119881149362
"932",2019,"ID","Idaho",1789060,"Firearm",0,0,0,14.14,2.64900766046843,2.875,5755,321.677305400601,4134,231.071065252144,2.0406,7374,412.171754999832
"933",2019,"IL","Illinois",12667017,"Firearm",0,1,0,10.8,2.37954613413017,3.96666666666667,40051,316.183360297061,51750,408.541332185786,2.4051,37746,297.986495162989
"934",2019,"IN","Indiana",6731010,"Firearm",0,0,0,14,2.63905732961526,3.29166666666667,11135,165.428368105232,24633,365.962908983941,2.1997,26952,400.415390855161
"935",2019,"KS","Kansas",2912635,"Firearm",0,0,0,13.7,2.61739583283408,3.275,10659,365.957286100043,11716,402.247449474445,1.9821,9784,335.915760127857
"936",2019,"KY","Kentucky",4472345,"Firearm",0,0,0,14.89,2.70068984669592,4.1,9585,214.317097629991,9643,215.613956436724,2.0198,12220,273.234734797964
"937",2019,"LA","Louisiana",4658285,"Firearm",0,0,0,22.08,3.09467222140889,4.61666666666667,16413,352.339970611502,25525,547.948440252153,2.5623,15042,322.908538228125
"938",2019,"MA","Massachusetts",6894883,"Firearm",0,1,1,3.39,1.22082992139236,3.01666666666667,20099,291.506034257579,22509,326.459491770926,2.5649,7923,114.911304513797
"939",2019,"MD","Maryland",6054954,"Firearm",1,1,1,12.54,2.52892353520477,3.39166666666667,22490,371.431393202987,26966,445.35433299741,2.0272,18825,310.902444510726
"940",2019,"ME","Maine",1345770,"Firearm",0,1,0,11.43,2.43624147780672,2.94166666666667,2757,204.86412982902,1540,114.432629646968,2.8955,2167,161.023057431805
"941",2019,"MI","Michigan",9984795,"Firearm",0,0,0,12.04,2.48823443988067,4.06666666666667,25063,251.011663233947,43217,432.828115149084,2.3797,38053,381.109476959717
"942",2019,"MN","Minnesota",5640053,"Firearm",0,1,0,8.12,2.09433015417359,3.25,15960,282.976064232021,13268,235.246016305166,2.7851,9093,161.221889226927
"943",2019,"MO","Missouri",6140475,"Firearm",0,0,0,20.52,3.02140002030257,3.20833333333333,20569,334.974085880978,30104,490.255232697796,2.5582,26012,423.615436916525
"944",2019,"MS","Mississippi",2978227,"Firearm",0,0,0,24.21,3.18676577094997,5.525,4477,150.324337265091,7481,251.189717909347,2.2103,10290,345.507578838013
"945",2019,"MT","Montana",1070123,"Firearm",0,0,0,18.89,2.93863268151342,3.5,3264,305.011666883153,4440,414.905576274877,3.1522,1985,185.492695699466
"946",2019,"NC","North Carolina",10501384,"Firearm",0,0,0,13.04,2.56802155649851,3.86666666666667,34248,326.128441736822,39120,372.522326580954,2.1976,34480,328.337674348448
"947",2019,"ND","North Dakota",763724,"Firearm",0,1,0,12.53,2.52812576890798,2.16666666666667,2442,319.749019279216,2277,298.144355814404,3.1792,1459,191.03759997067
"948",2019,"NE","Nebraska",1932571,"Firearm",0,0,0,10.23,2.32532457996354,3.125,NA,NA,5842,302.291610502279,2.1668,5546,286.975226265943
"949",2019,"NH","New Hampshire",1360783,"Firearm",0,0,0,10.53,2.35422832614588,2.56666666666667,3713,272.857612124784,2119,155.71917050698,4.7537,2464,181.072220919867
"950",2019,"NJ","New Jersey",8891258,"Firearm",1,1,1,4.12,1.41585316336144,3.45,48938,550.405803093331,18119,203.784436353101,2.3931,15988,179.817074254284
"951",2019,"NM","New Mexico",2099634,"Firearm",1,0,0,22.24,3.10189246938238,4.95833333333333,2705,128.831977382725,17117,815.23732231427,2.2573,4278,203.749796393086
"952",2019,"NV","Nevada",3090771,"Firearm",1,0,0,15.24,2.7239235502585,4.10833333333333,7693,248.902296546719,15190,491.463133308809,3.4059,12414,401.647355950991
"953",2019,"NY","New York",19463131,"Firearm",1,1,1,3.91,1.36353737399727,3.85,84108,432.140132027062,69695,358.087298492725,2.2239,43515,223.576566380815
"954",2019,"OH","Ohio",11696507,"Firearm",0,0,0,13.31,2.58851563240702,4.18333333333333,16876,144.28239131563,34034,290.975758831248,2.0506,43572,372.521471581217
"955",2019,"OK","Oklahoma",3960676,"Firearm",0,0,0,18.56,2.92100872735805,3.13333333333333,13517,341.28012490797,17004,429.320651323158,1.8453,18758,473.60602079039
"956",2019,"OR","Oregon",4216116,"Firearm",1,1,0,12.5,2.52572864430826,3.725,10848,257.298423477912,12265,290.907555674464,2.7138,14412,341.831201987801
"957",2019,"PA","Pennsylvania",12798883,"Firearm",1,1,0,11.65,2.45530618001171,4.325,30493,238.247353304191,38484,300.682489245351,2.3913,44871,350.58528154371
"958",2019,"RI","Rhode Island",1058158,"Firearm",1,0,1,4.59,1.52388002407245,3.55,3150,297.687112888623,2331,220.288463537581,2.5797,2587,244.481447950117
"959",2019,"SC","South Carolina",5157702,"Firearm",0,0,0,19.77,2.98416563718253,2.78333333333333,15988,309.983011814176,25852,501.230974569682,2.1386,18123,351.377415756087
"960",2019,"SD","South Dakota",887127,"Firearm",0,1,0,12.99,2.56417983068251,2.78333333333333,2980,335.915827158907,3507,395.321075787345,2.3507,3730,420.458401108297
"961",2019,"TN","Tennessee",6830325,"Firearm",0,0,0,18.34,2.90908446682832,3.34166666666667,28200,412.864687990689,40393,591.377423475457,2.1871,11711,171.455970250318
"962",2019,"TX","Texas",28986794,"Firearm",0,0,0,12.65,2.53765721517353,3.525,86760,299.308712788313,120831,416.848444846988,2.2793,133496,460.540755214254
"963",2019,"UT","Utah",3203383,"Firearm",0,0,0,12.81,2.55022611590864,2.54166666666667,7614,237.686221098133,7511,234.470870326776,1.3304,5102,159.269122674373
"964",2019,"VA","Virginia",8556642,"Firearm",0,0,0,11.62,2.45272775142377,2.75833333333333,24385,284.983291342562,17469,204.157191571179,2.1558,27801,324.905494468508
"965",2019,"VT","Vermont",624046,"Firearm",1,0,0,9.37,2.23751309625033,2.1,1767,283.152203523458,1282,205.433573807059,3.1072,1396,223.701457905347
"966",2019,"WA","Washington",7614024,"Firearm",1,0,0,10.7,2.37024374146786,4.23333333333333,16006,210.217356814215,22890,300.629470041072,2.2242,17882,234.856102371098
"967",2019,"WI","Wisconsin",5824581,"Firearm",0,0,0,10.04,2.30657711426358,3.16666666666667,18804,322.838672859043,17116,293.858047471569,2.9501,23402,401.779973529426
"968",2019,"WV","West Virginia",1795263,"Firearm",0,1,0,16.58,2.80819714970715,4.93333333333333,5176,288.314302695483,5625,313.324565815705,1.7532,5910,329.199677150367
"969",2019,"WY","Wyoming",580116,"Firearm",0,0,0,22.4,3.10906095886099,3.71666666666667,2263,390.094394914121,1234,212.71607747416,2.8233,1980,341.311048135201
"970",2020,"AK","Alaska",732441,"Firearm",0,0,0,23.49,3.15657479867082,8.30833333333333,2002,273.332596072585,6077,829.691401764784,2.8289,4352,594.177551502442
"971",2020,"AL","Alabama",5024803,"Firearm",0,0,0,23.05,3.13766576944266,6.425,17985,357.924479825378,21851,434.8628194976,2.0478,18103,360.272830596543
"972",2020,"AR","Arkansas",3012232,"Firearm",0,0,0,22.73,3.12368563786445,6.2,10443,346.686443806453,20042,665.353797449864,1.937,13814,458.596814587987
"973",2020,"AZ","Arizona",7177986,"Firearm",0,0,0,17.29,2.8501282996952,7.84166666666667,22526,313.820617649575,35467,494.107957301672,2.3214,30546,425.551122557219
"974",2020,"CA","California",39499738,"Firearm",1,1,1,8.51,2.14124194258528,10.2,120756,305.713420175091,171823,434.99782201087,2.6357,95057,240.652229136305
"975",2020,"CO","Colorado",5784308,"Firearm",1,0,0,15.5,2.7408400239252,6.76666666666667,19158,331.206429533144,24276,419.687195080207,2.9852,12293,212.523261209465
"976",2020,"CT","Connecticut",3600260,"Firearm",1,1,1,5.95,1.78339121955754,7.96666666666667,9163,254.509396543583,6319,175.5151016871,2.4773,9097,252.676195608095
"977",2020,"DC","District of Columbia",690093,"Firearm",NA,NA,NA,22.46,3.1117359493103,7.88333333333333,4975,720.91732563582,4189,607.019633585618,3.8871,NA,NA
