Year,State,State_code,State_num_code,Population,firearm.deaths.pc,Region,pol_ubc,pol_vmisd,pol_mayissue,ur,law.officers.pc,vcrime.pc,homi.pc,alcc.pc,incarc.pc,prop18.24
2016,Maine,ME,23,1332348,8.23,Northeast,0,1,0,3.775,215.1089655,144.8570494,1.50110932,2.8092,176.8306779,8.307112431
2016,Maryland,MD,24,6007014,11.88,South,1,1,1,4.291666667,375.8939133,496.0867413,8.92290246,2.1572,336.4566821,9.027783446
2016,Massachusetts,MA,25,6827280,3.41,Northeast,0,1,1,4.041666667,296.0915621,401.9316624,1.977361409,2.5618,132.3806845,10.2756782
2016,Michigan,MI,26,9954117,12.19,Midwest,0,0,0,5.008333333,239.8304139,506.1925633,6.148209831,2.3351,413.1154978,9.919129264
2016,Minnesota,MN,27,5525360,7.62,Midwest,0,1,0,3.875,260.037355,271.4031303,1.827935193,2.7686,172.0973837,9.17677879
2016,Mississippi,MS,28,2990595,19.82,South,0,0,0,5.966666667,138.5008669,303.7522633,7.924844387,2.231,355.8489197,9.982469516
2016,Missouri,MO,29,6091384,18.83,Midwest,0,0,0,4.55,334.2590124,542.8323022,8.832147177,2.4902,532.3420753,9.485431159
2016,Montana,MT,30,1042137,18.99,West,0,0,0,4.325,298.8090817,410.3107365,3.550396925,3.1114,164.8535653,9.590251898
2016,Nebraska,NE,31,1906483,9.12,Midwest,0,0,0,3.066666667,NA,337.007988,2.570177652,2.2456,271.0226107,10.06099865
2016,Nevada,NV,32,2919555,16.88,West,0,0,0,5.808333333,308.7456821,718.6026638,7.809409311,3.5196,477.196011,8.426518982
2016,New Hampshire,NH,33,1343694,9.21,Northeast,0,0,0,2.883333333,265.3878041,230.1119154,1.414012417,4.7306,193.4220142,9.638331619
2016,New Jersey,NJ,34,8873584,5.56,Northeast,0,1,1,4.941666667,455.1937526,254.36171,4.259834583,2.3567,188.6272784,8.768393296
2016,New Mexico,NM,35,2092555,18.03,West,0,0,0,6.75,220.7349389,743.7319449,6.642597208,2.2571,189.0511838,9.685317193
2016,New York,NY,36,19636391,4.44,Northeast,1,1,1,4.875,423.9170019,398.5966668,3.203236277,2.2281,257.7408445,9.480300638
2016,North Carolina,NC,37,10161802,13.59,South,0,0,0,5.1,342.2424487,385.5123333,6.672044978,2.1219,353.9726517,9.664731553
2016,North Dakota,ND,38,756114,11.91,Midwest,0,1,0,3.1,324.2897235,285.2744427,2.116083025,3.1324,182.3799057,11.69419724
2016,Ohio,OH,39,11640060,12.84,Midwest,0,0,0,5.075,146.7690029,337.8934473,5.867667349,2.0437,394.4395476,9.312218883
2016,Oklahoma,OK,40,3928143,19.54,South,0,0,0,4.658333333,326.0319189,487.5331677,6.287958458,1.8922,489.2388083,9.812952601
2016,Oregon,OR,41,4093271,11.81,West,1,1,0,4.75,242.3489674,297.3905222,2.833919376,2.7537,356.1699189,8.890321117
2016,Pennsylvania,PA,42,12788468,11.87,Northeast,1,1,0,5.341666667,241.5926599,335.9667475,5.270373277,2.3571,372.2650751,9.308452525
2016,Rhode Island,RI,44,1057816,4.02,Northeast,1,0,1,5.241666667,292.8675687,267.5323497,2.741497576,2.5642,272.9208104,10.80386461
2016,South Carolina,SC,45,4963031,17.66,South,0,0,0,4.916666667,333.7678125,535.2575876,7.213333949,2.2345,410.5555657,9.49354655
2016,South Dakota,SD,46,863693,13.52,Midwest,0,1,0,3.016666667,345.6089143,462.432832,3.241892663,2.8764,432.5611068,9.730520188
2016,Tennessee,TN,47,6651277,16.99,South,0,0,0,4.758333333,394.6009165,661.8277964,7.4421799,2.1396,212.0795751,9.232637327
2016,Texas,TX,48,27914064,12.06,South,0,0,0,4.65,299.490608,463.8916068,5.294821994,2.3365,492.8841605,9.927360098
2016,Utah,UT,49,3044241,12.95,West,0,0,0,3.35,236.1179683,278.4930628,2.430819373,1.3439,147.820097,11.19272763
2016,Vermont,VT,50,624366,11.03,Northeast,0,0,0,3.125,232.2355798,153.2754826,2.242274563,3.0829,235.5989916,10.85003455
2016,Virginia,VA,51,8417651,11.99,South,0,0,0,4,283.0837249,238.1305664,5.726063007,2.1414,354.9921469,9.620520835
2016,Washington,WA,53,7299961,8.96,West,1,0,0,5.225,205.658633,331.61821,2.671247148,2.254,236.0012608,9.032374011
2016,West Virginia,WV,54,1832435,17.5,South,0,1,0,6.091666667,258.126482,383.9699635,4.638636568,1.7612,321.9213778,8.86804808
2016,Wisconsin,WI,55,5775170,11.42,Midwest,0,0,0,3.908333333,314.5361955,328.2847085,4.017197762,2.9854,401.0791024,9.72977992
2016,Wyoming,WY,56,585243,17.51,West,0,0,0,5.333333333,331.3153681,267.068551,3.41738389,2.6722,355.9205322,9.371892197
2017,Alabama,AL,1,4877989,22.84,South,0,0,0,4.508333333,165.3140259,513.5312933,8.589605266,1.9939,442.190419,9.331712103
2017,Alaska,AK,2,740983,24.51,West,0,0,0,6.508333333,260.8696826,846.9829942,8.367263486,2.7944,590.8367668,9.717182642
2017,Arizona,AZ,4,7048088,15.6,West,0,0,0,4.975,322.7825759,499.7809335,5.98743943,2.2957,477.8742831,9.597078822
2017,Arkansas,AR,5,3003855,20.24,South,0,0,0,3.741666667,317.2589889,557.5169241,8.289348188,1.8164,528.6207224,9.350174672
2017,California,CA,6,39337785,7.87,West,1,1,1,4.833333333,304.2469219,449.3567698,4.652015867,2.3154,331.1396409,9.596860368
2017,Colorado,CO,8,5617421,13.35,West,1,0,0,2.608333333,327.9974921,368.122667,3.951991492,2.8419,283.0480393,9.286772626
2017,Connecticut,CT,9,3575324,5.15,Northeast,1,1,1,4.416666667,245.2085461,226.1333518,2.936796777,2.4066,381.7556115,9.778700175
2017,Delaware,DE,10,957942,11.65,South,1,1,1,4.466666667,307.7430575,451.5931027,5.323913139,3.6191,640.9573857,8.772050839
2017,District of Columbia,DC,11,697079,12.91,South,NA,NA,NA,6.1,706.5196341,620.5896319,16.64086854,3.7987,NA,10.68561791
2017,Florida,FL,12,20977089,12.31,South,0,0,0,4.3,353.6954055,403.0540176,5.038830698,2.6687,404.8655178,8.327882221
2017,Georgia,GA,13,10417031,15.38,South,0,0,0,4.758333333,309.0611903,349.782966,6.537371349,1.9345,438.071078,9.622586412
2017,Hawaii,HI,15,1425763,2.45,West,0,1,1,2.216666667,261.5441697,248.1478338,2.735377479,2.6549,248.0075581,8.693036262
2017,Idaho,ID,16,1719745,16.4,West,0,0,0,3.216666667,262.0155895,236.6048455,2.442222539,2.0989,418.9574617,9.316679426
2017,Illinois,IL,17,12779893,12.07,Midwest,0,1,0,4.95,276.2933931,428.7516335,7.691770189,2.3813,318.4924944,9.306995915
2017,Indiana,IN,18,6662068,15.2,Midwest,0,0,0,3.491666667,131.8359404,388.6781102,6.199276261,2.114,386.8618573,9.869980496
2017,Iowa,IA,19,3143734,9.03,Midwest,0,0,0,3.058333333,258.4188102,284.3752048,3.117312088,2.3649,287.2380424,10.14556509
2017,Kansas,KS,20,2910892,15.88,Midwest,0,0,0,3.616666667,330.2080599,395.7549782,4.60339992,1.9749,333.265542,10.16485613
2017,Kentucky,KY,21,4455590,16.19,South,0,0,0,4.775,220.0157555,225.043148,5.947584944,1.9719,269.504151,9.398850204
2017,Louisiana,LA,22,4673673,21.68,South,0,0,0,5.108333333,428.913191,543.6837365,12.32435389,2.5689,324.1989758,9.228871913
2017,Maine,ME,23,1335743,11.59,Northeast,0,1,0,3.358333333,217.4819557,118.8102801,1.721888118,2.8464,176.2315056,8.130078255
2017,Maryland,MD,24,6028186,12.32,South,1,1,1,4,368.80083,493.7306181,9.256515973,2.1414,330.4310783,8.898817172
2017,Massachusetts,MA,25,6863560,3.68,Northeast,0,1,1,3.791666667,293.011207,351.7999406,2.505988146,2.576,129.0729592,10.21614513
2017,Michigan,MI,26,9976752,11.16,Midwest,0,0,0,4.575,239.3664792,444.1726125,5.703258936,2.3391,397.584304,9.757995346
2017,Minnesota,MN,27,5569283,8.24,Midwest,0,1,0,3.483333333,266.7129683,237.5709764,2.046942129,2.7735,171.4224255,9.024707926
2017,Mississippi,MS,28,2990674,21.43,South,0,0,0,5.233333333,110.8111416,249.8099091,6.353082951,2.1975,348.6170676,9.835302542
2017,Missouri,MO,29,6111382,21.33,Midwest,0,0,0,3.741666667,336.6505317,521.1750795,9.801383713,2.5307,532.8418351,9.324165216
2017,Montana,MT,30,1053862,22.51,West,0,0,0,4.091666667,287.8934813,369.6878718,3.89045245,3.0954,167.8587899,9.411277343
2017,Nebraska,NE,31,1916998,8.33,Midwest,0,0,0,2.975,NA,309.7029835,2.190925603,2.2111,271.1531259,9.918802556
2017,Nevada,NV,32,2972097,16.85,West,1,0,0,4.983333333,332.0887575,551.6980099,8.949909778,3.4889,445.813175,8.283497284
2017,New Hampshire,NH,33,1350395,10.27,Northeast,0,0,0,2.808333333,268.2918702,194.6837777,0.96268129,4.7149,187.5747466,9.477849356
2017,New Jersey,NJ,34,8888147,5.43,Northeast,0,1,1,4.533333333,455.3142517,228.1690436,3.645304246,2.3609,186.7318351,8.679509652
2017,New Mexico,NM,35,2092844,18.45,West,0,0,0,6.041666667,201.0661091,771.9638922,6.880589284,2.1587,193.4210099,9.530142692
2017,New York,NY,36,19593849,3.78,Northeast,1,1,1,4.633333333,426.8788639,358.2552872,2.807003361,2.2305,252.7017535,9.321372616
2017,North Carolina,NC,37,10275758,13.63,South,0,0,0,4.525,341.5027874,364.1677821,6.053081437,2.1335,356.7911973,9.53276966
2017,North Dakota,ND,38,756755,13.16,Midwest,0,1,0,2.608333333,319.3900272,280.539937,1.321431639,3.1436,176.4111238,11.37093975
2017,Ohio,OH,39,11665706,13.67,Midwest,0,0,0,4.966666667,153.9812507,290.4239143,6.351951609,2.0309,379.3769533,9.211614414
2017,Oklahoma,OK,40,3933602,17.14,South,0,0,0,4.033333333,329.2910671,451.1386765,6.177544144,1.8752,506.6857298,9.677420996
2017,Oregon,OR,41,4147294,12.06,West,1,1,0,4.058333333,258.6988046,277.8679303,2.531771319,2.7577,353.4835003,8.767854234
2017,Pennsylvania,PA,42,12794679,12.46,Northeast,1,1,0,4.975,240.2092307,307.0651479,5.799285781,2.344,366.0037114,9.146315571
2017,Rhode Island,RI,44,1056554,3.86,Northeast,1,0,1,4.508333333,298.8015757,232.1698654,1.98759363,2.6012,253.938748,10.67688574
2017,South Carolina,SC,45,5027102,17.57,South,0,0,0,4.2,252.5510722,497.9409608,7.55902705,2.1949,386.0872527,9.308943478
2017,South Dakota,SD,46,873732,11.78,Midwest,0,1,0,3.05,339.8067142,426.4465534,3.090192416,2.8498,441.3252576,9.589880715
2017,Tennessee,TN,47,6714748,18.45,South,0,0,0,3.75,398.6002155,646.3682628,8.012214308,2.1103,214.3192864,9.120857548
2017,Texas,TX,48,28291024,12.36,South,0,0,0,4.341666667,251.7971778,433.2787671,4.966239469,2.3417,487.5256548,9.80037549
2017,Utah,UT,49,3103540,14.03,West,0,0,0,3.166666667,231.832037,239.7584694,2.384373973,1.36,159.8174987,11.17795244
2017,Vermont,VT,50,625132,11.77,Northeast,0,0,0,3.008333333,237.8697619,170.3640191,2.719425657,3.1089,213.2349648,10.78540036
2017,Virginia,VA,51,8471011,11.86,South,0,0,0,3.666666667,283.6143171,204.7099219,5.548334195,2.1249,352.2129767,9.523893356
2017,Washington,WA,53,7427951,11.03,West,1,0,0,4.641666667,207.0961427,299.6384871,3.042561805,2.2361,237.9391033,8.848780377
2017,West Virginia,WV,54,1818683,18.54,South,0,1,0,5.208333333,257.8239308,355.5319976,5.388514656,1.7404,325.6202428,8.719903754
2017,Wisconsin,WI,55,5793147,10.54,Midwest,0,0,0,3.258333333,317.9273718,318.4107015,3.314260798,2.9885,405.8761153,9.593923235
2017,Wyoming,WY,56,579994,18.7,West,0,0,0,4.325,349.1415428,231.7265351,2.413818074,2.6773,376.2107884,9.166722805
2018,Alabama,AL,1,4891628,21.69,South,0,0,0,3.941666667,324.1252197,514.8388226,7.829704139,1.9873,426.7495402,9.25528896
2018,Alaska,AK,2,736624,20.76,West,0,0,0,6.041666667,269.472621,883.4900845,6.380460045,2.8516,574.9201764,9.502148573
2018,Arizona,AZ,4,7164228,15.3,West,0,0,0,4.808333333,315.4561803,469.9738758,5.34600518,2.2624,470.4763723,9.595637008
2018,Arkansas,AR,5,3012161,18.97,South,0,0,0,3.658333333,352.8363856,553.8216583,7.370123974,1.7793,517.1702309,9.30398145
2018,California,CA,6,39437463,7.48,West,1,1,1,4.258333333,304.3831699,443.3981973,4.409512853,2.5205,323.8266113,9.455237838
2018,Colorado,CO,8,5697155,15.13,West,1,0,0,3.05,324.8990066,397.321119,3.773813421,2.8774,282.3514544,9.201082286
2018,Connecticut,CT,9,3574561,4.9,Northeast,1,1,1,3.883333333,259.6962256,206.9904528,2.405889842,2.4029,370.0594283,9.682460129
2018,Delaware,DE,10,966985,11.57,South,1,1,1,3.708333333,339.3020574,417.0695512,4.757054143,3.5258,577.2581788,8.621109315
2018,District of Columbia,DC,11,704147,16.23,South,NA,NA,NA,5.683333333,730.6712945,572.7497241,22.72252811,3.7627,NA,10.5469769
2018,Florida,FL,12,21254926,12.83,South,0,0,0,3.65,346.6396449,380.4906213,5.208204442,2.6586,400.7024066,8.227466197
2018,Georgia,GA,13,10519389,15.73,South,0,0,0,4,350.2104542,332.4527689,6.150547337,1.9139,432.2209208,9.576876171
2018,Hawaii,HI,15,1423102,4.02,West,0,1,1,2.408333333,254.654972,251.7036727,2.810761281,2.6571,247.8388759,8.515176409
2018,Idaho,ID,16,1752074,16.62,West,0,0,0,2.875,317.7947963,237.5470442,1.940557305,2.066,396.2732168,9.261334814
2018,Illinois,IL,17,12724685,10.8,Midwest,0,1,0,4.4,288.8008623,404.2614807,7.088584118,2.3892,309.571514,9.218764872
2018,Indiana,IN,18,6698481,14.69,Midwest,0,0,0,3.433333333,181.10076,367.1130813,6.240220731,2.1477,396.5376628,9.841987832
2018,Iowa,IA,19,3149900,8.64,Midwest,0,0,0,2.575,239.0552081,261.3733769,2.222292771,2.3748,299.7238008,10.04034151
2018,Kansas,KS,20,2912748,14.63,Midwest,0,0,0,3.358333333,313.140718,437.3533172,4.188484551,1.9228,341.1898317,10.15192561
2018,Kentucky,KY,21,4464273,16.83,South,0,0,0,4.2,217.1238184,212.1062041,5.600015949,1.9565,275.296784,9.329359473
2018,Louisiana,LA,22,4664450,21.29,South,0,0,0,4.825,403.9704574,531.2737836,11.42685633,2.5508,319.008672,9.113996854
2018,Maine,ME,23,1340123,10.31,Northeast,0,1,0,3.175,218.7858876,110.213764,1.716260373,2.847,177.8941187,8.071426384
2018,Maryland,MD,24,6042153,11.62,South,1,1,1,3.816666667,365.9788158,460.7463598,8.126242417,2.0799,317.4365164,8.78229604
2018,Massachusetts,MA,25,6885720,3.47,Northeast,0,1,1,3.475,295.3939457,338.1781426,2.004147714,2.5579,122.7758317,10.12285266
2018,Michigan,MI,26,9987286,12.83,Midwest,0,0,0,4.158333333,241.026441,446.7780336,5.557065253,2.3658,388.1034347,9.614403822
2018,Minnesota,MN,27,5608762,7.8,Midwest,0,1,0,3.025,272.1456179,219.2284144,1.907729371,2.7885,166.0616015,8.922846631
2018,Mississippi,MS,28,2982879,22.86,South,0,0,0,4.958333333,142.9156194,258.6427408,7.174276932,2.1777,337.2915898,9.608825167
2018,Missouri,MO,29,6125986,21.35,Midwest,0,0,0,3.241666667,330.167258,491.3005025,9.778017775,2.51,495.1855913,9.230869003
2018,Montana,MT,30,1061818,17.27,West,0,0,0,3.75,285.2654598,376.9949276,3.484589638,3.1055,173.0051666,9.252968656
2018,Nebraska,NE,31,1925512,9.07,Midwest,0,0,0,2.925,NA,287.6637487,2.285106507,2.1747,277.3288351,9.852805391
2018,Nevada,NV,32,3030725,17.87,West,1,0,0,4.383333333,301.149065,544.8531292,6.665071889,3.4477,434.9454338,8.199472739
2018,New Hampshire,NH,33,1355064,10.67,Northeast,0,0,0,2.625,272.238064,175.8588524,1.5497423,4.6771,185.6000897,9.259345458
2018,New Jersey,NJ,34,8891730,4.77,Northeast,1,1,1,4.008333333,459.1457455,205.2581444,3.20522553,2.3618,184.3623232,8.577265988
2018,New Mexico,NM,35,2093754,20.76,West,0,0,0,4.925,185.1697955,835.0551211,7.307448726,2.2656,218.3637619,9.418413459
2018,New York,NY,36,19544098,4.03,Northeast,1,1,1,4.1,430.8410652,347.6752931,2.875548414,2.2138,239.345914,9.190183013
2018,North Carolina,NC,37,10391358,13.25,South,0,0,0,3.991666667,330.4380428,350.3488187,5.523820852,2.1642,338.3292155,9.509869129
2018,North Dakota,ND,38,760062,11.36,Midwest,0,1,0,2.408333333,325.8944665,281.0297055,2.368227855,3.1645,175.7751341,11.1224409
2018,Ohio,OH,39,11680892,13.07,Midwest,0,0,0,4.5,170.08975,289.6182928,5.10235006,2.032,375.5706328,9.124468016
2018,Oklahoma,OK,40,3943488,16.71,South,0,0,0,3.291666667,330.0631319,468.7728224,5.452026227,1.8597,506.353766,9.637902308
2018,Oregon,OR,41,4183538,11.69,West,1,1,0,4.041666667,257.5810235,288.272749,2.05567632,2.7388,351.5445539,8.706000116
2018,Pennsylvania,PA,42,12809107,12.48,Northeast,1,1,0,4.416666667,227.8144761,299.1231161,6.120645257,2.363,358.6588823,9.038481759
2018,Rhode Island,RI,44,1059338,3.28,Northeast,1,0,1,4.033333333,293.8627709,218.0607134,1.510377236,2.6288,243.5483292,10.50187709
2018,South Carolina,SC,45,5091702,17.49,South,0,0,0,3.375,330.6360034,492.0162256,8.071957078,2.1642,364.4950156,9.184651297
2018,South Dakota,SD,46,879386,13.55,Midwest,0,1,0,2.791666667,342.0568442,394.7072162,1.364588474,2.3855,433.1431249,9.463319593
2018,Tennessee,TN,47,6778180,17.8,South,0,0,0,3.5,409.210142,622.2761862,7.494637203,2.14,176.1092211,9.070429266
2018,Texas,TX,48,28624564,12.26,South,0,0,0,3.9,245.5722994,408.2856948,4.635878471,2.2636,479.6090519,9.742989771
2018,Utah,UT,49,3155153,13.16,West,0,0,0,2.916666667,229.3074219,237.3260504,1.996733597,1.3494,164.8731456,11.23159614
2018,Vermont,VT,50,624802,12.65,Northeast,1,0,0,2.483333333,290.4920279,183.0980054,1.760557745,3.0959,238.7956505,10.65446427
2018,Virginia,VA,51,8510920,11.77,South,0,0,0,3.008333333,285.1865603,199.0384118,4.899587824,2.137,347.5182471,9.436795798
2018,Washington,WA,53,7526793,10.33,West,1,0,0,4.425,210.8866286,311.9921061,3.13546553,2.227,231.3734415,8.738323328
2018,West Virginia,WV,54,1805953,18.12,South,0,1,0,5.166666667,286.053956,295.4118961,4.208304424,1.7391,322.7658749,8.644226458
2018,Wisconsin,WI,55,5809319,10.14,Midwest,0,0,0,2.975,310.707675,295.9038744,3.012401281,2.9351,405.8307006,9.482925768
2018,Wyoming,WY,56,579054,21.03,West,0,0,0,4.058333333,401.171566,210.8611632,2.417736515,2.7678,354.5437904,9.109056252
2019,Alabama,AL,1,4907965,22.15,South,0,0,0,3.183333333,329.7700778,496.7231836,7.946266935,1.9944,444.2166967,9.182276418
2019,Alaska,AK,2,733603,24.42,West,0,0,0,5.591666667,269.7644366,855.6399033,9.405632202,2.8729,592.4185152,9.316173304
2019,Arizona,AZ,4,7291843,15.02,West,0,0,0,4.808333333,316.6140577,441.6716048,5.444439766,2.2348,468.3315315,9.532504149
2019,Arkansas,AR,5,3020985,19.24,South,0,0,0,3.491666667,360.2467407,572.9919215,7.845123362,1.8059,521.0883205,9.247121417
2019,California,CA,6,39437610,7.23,West,1,1,1,4.1,307.4501726,437.7826141,4.285249537,2.567,306.9709346,9.308600531
2019,Colorado,CO,8,5758486,14.21,West,1,0,0,2.666666667,328.2286351,380.6556098,3.976739719,2.7838,272.450085,9.137717027
2019,Connecticut,CT,9,3566022,5.3,Northeast,1,1,1,3.608333333,244.4740947,181.6029178,3.000542341,2.4701,344.1930532,9.59454316
2019,Delaware,DE,10,976668,9.94,South,1,1,1,3.591666667,346.1770018,417.8492589,4.81228012,3.4304,516.9617516,8.471662538
2019,District of Columbia,DC,11,708253,17.77,South,NA,NA,NA,5.475,708.6450746,576.2065251,23.43795226,3.7471,NA,10.2821258
2019,Florida,FL,12,21492056,12.66,South,0,0,0,3.25,348.7288513,373.0168952,5.220533578,2.7043,382.8484348,8.114299938
2019,Georgia,GA,13,10628020,15.76,South,0,0,0,3.575,278.9795277,320.4830251,5.692499638,1.9049,439.7526538,9.561529196
2019,Hawaii,HI,15,1415615,4.47,West,0,1,1,2.516666667,249.5028662,261.9356252,2.613704997,2.6776,250.7743984,8.395815441
2019,Idaho,ID,16,1789060,14.14,West,0,0,0,2.875,321.6773054,231.0710653,1.565067689,2.0406,412.171755,9.199777288
2019,Illinois,IL,17,12667017,10.8,Midwest,0,1,0,3.966666667,316.1833603,408.5413322,6.71823524,2.4051,297.9864952,9.133738553
2019,Indiana,IN,18,6731010,14,Midwest,0,0,0,3.291666667,165.4283681,365.962909,5.541516058,2.1997,400.4153909,9.79981489
2019,Iowa,IA,19,3159596,9.07,Midwest,0,0,0,2.666666667,266.1732703,285.3529375,2.215473117,2.3837,294.1198811,9.942885578
2019,Kansas,KS,20,2912635,13.7,Midwest,0,0,0,3.275,365.9572861,402.2474495,3.261651391,1.9821,335.9157601,10.09709218
2019,Kentucky,KY,21,4472345,14.89,South,0,0,0,4.1,214.3170976,215.6139564,5.120356323,2.0198,273.2347348,9.265539353
2019,Louisiana,LA,22,4658285,22.08,South,0,0,0,4.616666667,352.3399706,547.9484403,11.74251897,2.5623,322.9085382,9.014015248
2019,Maine,ME,23,1345770,11.43,Northeast,0,1,0,2.941666667,204.8641298,114.4326296,1.634751852,2.8955,161.0230574,7.954995194
2019,Maryland,MD,24,6054954,12.54,South,1,1,1,3.391666667,371.4313932,445.354333,9.000894144,2.0272,310.9024445,8.702891982
2019,Massachusetts,MA,25,6894883,3.39,Northeast,0,1,1,3.016666667,291.5060343,326.4594918,2.219036929,2.5649,114.9113045,10.02133768
2019,Michigan,MI,26,9984795,12.04,Midwest,0,0,0,4.066666667,251.0116632,432.8281151,5.768771417,2.3797,381.109477,9.467673363
2019,Minnesota,MN,27,5640053,8.12,Midwest,0,1,0,3.25,282.9760642,235.2460163,2.25175189,2.7851,161.2218892,8.832455735
2019,Mississippi,MS,28,2978227,24.21,South,0,0,0,5.525,150.3243373,251.1897179,10.00595321,2.2103,345.5075788,9.523078314
2019,Missouri,MO,29,6140475,20.52,Midwest,0,0,0,3.208333333,334.9740859,490.2552327,9.380381811,2.5582,423.6154369,9.148848671
2019,Montana,MT,30,1070123,18.89,West,0,0,0,3.5,305.0116669,414.9055763,2.99031046,3.1522,185.4926957,9.147269124
2019,Nebraska,NE,31,1932571,10.23,Midwest,0,0,0,3.125,NA,302.2916105,2.32850436,2.1668,286.9752263,9.785836287
2019,Nevada,NV,32,3090771,15.24,West,1,0,0,4.108333333,248.9022965,491.4631333,4.659031679,3.4059,401.647356,8.123614518
2019,New Hampshire,NH,33,1360783,10.53,Northeast,0,0,0,2.566666667,272.8576121,155.7191705,2.425074387,4.7537,181.0722209,9.096859553
2019,New Jersey,NJ,34,8891258,4.12,Northeast,1,1,1,3.45,550.4058031,203.7844364,2.957961629,2.3931,179.8170743,8.48477684
2019,New Mexico,NM,35,2099634,22.24,West,1,0,0,4.958333333,128.8319774,815.2373223,8.811059451,2.2573,203.7497964,9.341486597
2019,New York,NY,36,19463131,3.91,Northeast,1,1,1,3.85,432.140132,358.0872985,2.902924509,2.2239,223.5765664,9.060264082
2019,North Carolina,NC,37,10501384,13.04,South,0,0,0,3.866666667,326.1284417,372.5223266,6.218227997,2.1976,328.3376743,9.444880495
2019,North Dakota,ND,38,763724,12.53,Midwest,0,1,0,2.166666667,319.7490193,298.1443558,3.273433858,3.1792,191.0376,10.86814459
2019,Ohio,OH,39,11696507,13.31,Midwest,0,0,0,4.183333333,144.2823913,290.9757588,4.99294362,2.0506,372.5214716,9.070937882
2019,Oklahoma,OK,40,3960676,18.56,South,0,0,0,3.133333333,341.2801249,429.3206513,6.943259181,1.8453,473.6060208,9.626176184
2019,Oregon,OR,41,4216116,12.5,West,1,1,0,3.725,257.2984235,290.9075557,2.775065961,2.7138,341.831202,8.607032634
2019,Pennsylvania,PA,42,12798883,11.65,Northeast,1,1,0,4.325,238.2473533,300.6824892,5.281710912,2.3913,350.5852815,8.921730834
2019,Rhode Island,RI,44,1058158,4.59,Northeast,1,0,1,3.55,297.6871129,220.2884635,2.457099979,2.5797,244.481448,10.34123401
2019,South Carolina,SC,45,5157702,19.77,South,0,0,0,2.783333333,309.9830118,501.2309746,8.821758217,2.1386,351.3774158,9.077975588
2019,South Dakota,SD,46,887127,12.99,Midwest,0,1,0,2.783333333,335.9158272,395.3210758,1.803574911,2.3507,420.4584011,9.31387122
2019,Tennessee,TN,47,6830325,18.34,South,0,0,0,3.341666667,412.864688,591.3774235,7.539904763,2.1871,171.4559703,8.967995251
2019,Texas,TX,48,28986794,12.65,South,0,0,0,3.525,299.3087128,416.8484448,4.940180691,2.2793,460.5407552,9.70241256
2019,Utah,UT,49,3203383,12.81,West,0,0,0,2.541666667,237.6862211,234.4708703,2.403708829,1.3304,159.2691227,11.29394084
2019,Vermont,VT,50,624046,9.37,Northeast,1,0,0,2.1,283.1522035,205.4335738,1.762690571,3.1072,223.7014579,10.55146805
2019,Virginia,VA,51,8556642,11.62,South,0,0,0,2.758333333,284.9832913,204.1571916,5.224011943,2.1558,324.9054945,9.351475874
2019,Washington,WA,53,7614024,10.7,West,1,0,0,4.233333333,210.2173568,300.62947,2.692400234,2.2242,234.8561024,8.647633
2019,West Virginia,WV,54,1795263,16.58,South,0,1,0,4.933333333,288.3143027,313.3245658,5.570214503,1.7532,329.1996772,8.581104117
2019,Wisconsin,WI,55,5824581,10.04,Midwest,0,0,0,3.166666667,322.8386729,293.8580475,3.244868601,2.9501,401.7799735,9.378723743
2019,Wyoming,WY,56,580116,22.4,West,0,0,0,3.716666667,390.0943949,212.7160775,2.240931124,2.8233,341.3110481,9.074761688
2020,Alabama,AL,1,5024803,23.05,South,0,0,0,6.425,357.9244798,434.8628195,9.373501807,2.0478,360.2728306,NA
2020,Alaska,AK,2,732441,23.49,West,0,0,0,8.308333333,273.3325961,829.6914018,6.689958645,2.8289,594.1775515,NA
2020,Arizona,AZ,4,7177986,17.29,West,0,0,0,7.841666667,313.8206176,494.1079573,7.146851498,2.3214,425.5511226,NA
2020,Arkansas,AR,5,3012232,22.73,South,0,0,0,6.2,346.6864438,665.3537974,10.65654969,1.937,458.5968146,NA
2020,California,CA,6,39499738,8.51,West,1,1,1,10.2,305.7134202,434.997822,5.577252183,2.6357,240.6522291,NA
2020,Colorado,CO,8,5784308,15.5,West,1,0,0,6.766666667,331.2064295,419.6871951,5.082716895,2.9852,212.5232612,NA
2020,Connecticut,CT,9,3600260,5.95,Northeast,1,1,1,7.966666667,254.5093965,175.5151017,3.888608045,2.4773,252.6761956,NA
2020,Delaware,DE,10,991886,14.34,South,1,1,1,7.508333333,384.1167231,422.3267593,7.359716742,3.9953,440.0707339,NA
2020,District of Columbia,DC,11,690093,22.46,South,NA,NA,NA,7.883333333,720.9173256,607.0196336,29.12650904,3.8871,NA,NA
2020,Florida,FL,12,21569932,13.77,South,0,0,0,8.175,344.0298282,380.5204393,5.980547366,2.7621,318.5730952,NA
2020,Georgia,GA,13,10725800,17.73,South,0,0,0,6.483333333,323.2392922,390.7121147,8.791884988,1.9157,379.0859423,NA
2020,Hawaii,HI,15,1451911,3.31,West,0,1,1,11.85833333,254.6988073,243.4722238,2.823864548,2.6241,213.167336,NA
2020,Idaho,ID,16,1847772,17.45,West,0,0,0,5.516666667,316.0021907,237.637544,2.218888478,2.0713,365.9542411,NA
