"","State_code","Year","State","X","Population","Mechanism","pol_ubc","pol_vmisd","pol_mayissue","Age.Adjusted.Rate","logy","ur","law.officers","law.officers.pc","vcrime","vcrime.pc","alcc.pc","incarc","incarc.pc","prop18.24","Region"
"11","AK",2003,"Alaska",103,648326,"Firearm",0,0,0,19.24,2.95699144523756,7.68333333333333,1812,279.489022497941,3838,591.98613043438,2.4261,3086,475.995101229937,10.5261453330742,"West"
"12","AK",2008,"Alaska",358,687280,"Firearm",0,0,0,20.91,3.04022751344054,6.475,1963,285.618670701897,4448,647.188918635782,2.778,3547,516.09242230241,10.9397706031668,"West"
"13","AK",2007,"Alaska",307,680123,"Firearm",0,0,0,18.2,2.90142159408275,6.25833333333333,1888,277.596846452774,4477,658.26328472938,2.5269,3627,533.285890934434,10.9338527120388,"West"
"14","AK",2012,"Alaska",562,730810,"Firearm",0,0,0,17.72,2.87469394517693,7.25,1968,269.290239597159,4382,599.608653411968,2.8324,4575,626.017706380591,10.6425826518975,"West"
"15","AK",2011,"Alaska",511,722349,"Firearm",0,0,0,17.01,2.83380140640777,7.73333333333333,1990,275.490102429712,4386,607.185723244581,2.8594,4528,626.843810955646,10.5413444707863,"West"
"16","AK",2016,"Alaska",766,742575,"Firearm",0,0,0,23,3.13549421592915,6.6,1938,260.983739016261,6668,897.956435376898,2.9373,4378,589.57007709659,10.0487419347878,"West"
"17","AK",2004,"Alaska",154,659199,"Firearm",0,0,0,17.51,2.86277214629776,7.41666666666667,1896,287.621795542772,4122,625.304346638875,2.7095,3142,476.639072571409,10.9030071926296,"West"
"18","AK",2001,"Alaska",1,633687,"Firearm",0,0,0,14.83,2.69665215614984,6.28333333333333,1821,287.365844652013,3696,583.253246476573,2.6666,3033,478.627461191408,9.74793045443213,"West"
"19","AK",2017,"Alaska",817,740983,"Firearm",0,0,0,24.51,3.19908119754002,6.50833333333333,1933,260.869682570315,6276,846.982994211743,2.7944,4378,590.836766835406,9.71718264161146,"West"
"20","AK",2021,"Alaska",1021,732673,"Firearm",NA,NA,NA,25.06,3.22127294946792,6.43333333333333,1948,265.875772684404,5528,754.497572586952,2.9169,4409,601.769138483334,NA,"West"
"21","AK",2019,"Alaska",919,733603,"Firearm",0,0,0,24.42,3.19540246868256,5.59166666666667,1979,269.764436623078,6277,855.639903326459,2.8729,4346,592.418515191459,9.3161733044447,"West"
"22","AL",2001,"Alabama",2,4467634,"Firearm",0,0,1,16.41,2.797890905102,5.18333333333333,15303,342.530296796918,19203,429.824824504424,1.8598,24741,553.783053849084,10.0268509013943,"South"
"23","AL",2020,"Alabama",971,5024803,"Firearm",0,0,0,23.05,3.13766576944266,6.425,17985,357.924479825378,21851,434.8628194976,2.0478,18103,360.272830596543,NA,"South"
"24","AL",2004,"Alabama",155,4530729,"Firearm",0,0,1,14.79,2.69395127672271,5.575,14476,319.507081531471,19070,420.903567615719,1.911,25391,560.417539870515,10.1072917846113,"South"
"25","AL",2005,"Alabama",206,4569805,"Firearm",0,0,1,15.99,2.77196352684586,4.45833333333333,12786,279.793120275373,19304,422.425026888456,1.9131,23995,525.077109417141,10.0260295570599,"South"
"26","AL",2021,"Alabama",1022,5039877,"Firearm",NA,NA,NA,26.29,3.26918863874179,3.36666666666667,18029,357.726984210131,17114,339.571779231914,2.0608,19325,383.441897490752,NA,"South"
"27","AL",2009,"Alabama",410,4757938,"Firearm",0,0,1,17.19,2.84432781939476,10.0833333333333,16917,355.55318291243,20872,438.677427070298,1.9811,26358,553.979475983083,10.0229132872265,"South"
"28","AL",2017,"Alabama",818,4877989,"Firearm",0,0,0,22.84,3.12851338478781,4.50833333333333,8064,165.314025923388,25050,513.531293326,1.9939,21570,442.190419043585,9.33171210256835,"South"
"29","AL",2013,"Alabama",614,4831586,"Firearm",0,0,0,17.51,2.86277214629776,7.325,14173,293.340530417962,21937,454.033106313331,1.9925,26271,543.734500431121,10.075131245211,"South"
"30","AL",2010,"Alabama",461,4780118,"Firearm",0,0,1,16.18,2.78377591163035,10.375,16205,339.008367575863,18088,378.40070056848,1.9755,26321,550.634942484683,10.0253122128658,"South"
"31","AL",2003,"Alabama",104,4503491,"Firearm",0,0,1,16.8,2.82137888640921,5.98333333333333,15286,339.425570074416,19032,422.605485389002,1.899,25916,575.464678401711,10.1376687551946,"South"
"32","AL",2014,"Alabama",665,4843737,"Firearm",0,0,0,16.83,2.82316300820271,6.73333333333333,11455,236.49095729186,21876,451.634760516519,1.9873,25664,529.838841373923,9.92507123901674,"South"
"33","AL",2002,"Alabama",53,4480089,"Firearm",0,0,1,16.08,2.77757626375082,5.925,13613,303.855570726385,19628,438.116296350363,1.9206,25100,560.256727042699,10.0591082007523,"South"
"34","AL",2018,"Alabama",869,4891628,"Firearm",0,0,0,21.69,3.07685132483878,3.94166666666667,15855,324.125219661021,25184,514.838822576042,1.9873,20875,426.749540234867,9.25528896014286,"South"
"35","AL",2006,"Alabama",257,4628981,"Firearm",0,0,1,16.7,2.81540871942271,4,15707,339.318739912737,19171,414.151624299171,1.9548,24094,520.503324597789,9.91825198677635,"South"
"36","AL",2008,"Alabama",359,4718206,"Firearm",0,0,1,17.31,2.85128436918812,5.88333333333333,16172,342.757395501595,20759,439.976550409202,2.0112,25262,535.415367620659,9.97054812782655,"South"
"37","AL",2019,"Alabama",920,4907965,"Firearm",0,0,0,22.15,3.09783749649114,3.18333333333333,16185,329.770077822478,24379,496.723183641285,1.9944,21802,444.216696736835,9.1822764182873,"South"
"38","AL",2007,"Alabama",308,4672840,"Firearm",0,0,1,17.24,2.84723226523555,4.04166666666667,16347,349.830081920203,20363,435.773533868055,1.9958,24898,532.823721762354,9.90823567680468,"South"
"39","AL",2015,"Alabama",716,4854803,"Firearm",0,0,0,19.6,2.97552956623647,6.125,15261,314.348491586579,24058,495.550488866387,2.0106,24814,511.122696430731,9.71690606628091,"South"
"40","AL",2011,"Alabama",512,4799642,"Firearm",0,0,1,15.99,2.77196352684586,9.58333333333333,16185,337.212650443512,19867,413.926705366775,1.9842,26268,547.290818773567,10.0362174413412,"South"
"41","AL",2016,"Alabama",767,4866824,"Firearm",0,0,0,21.38,3.0624559055969,5.90833333333333,10418,214.061572803948,26851,551.715040445268,2.0076,23397,480.744732088113,9.49140798083694,"South"
"42","AL",2012,"Alabama",563,4816632,"Firearm",0,0,1,16.98,2.8320361808832,8.15833333333333,12745,264.60398054076,21351,443.276546765458,2.003,26230,544.571393455012,10.0781877519422,"South"
"43","AR",2009,"Arkansas",411,2896843,"Firearm",0,0,0,16.03,2.77446196662146,7.725,9970,344.167771605158,14726,508.346499965652,1.7769,13338,460.432270578696,9.73311290946731,"South"
"44","AR",2013,"Arkansas",615,2960459,"Firearm",0,0,0,16.69,2.81480973767374,7.04166666666667,9250,312.45154889833,14682,495.93660982976,1.8038,14295,482.86431259477,9.84111644252213,"South"
"45","AR",2006,"Arkansas",258,2821761,"Firearm",0,0,0,15.12,2.71601837075139,5.25,8266,292.937637170547,15333,543.384078240503,1.7512,12854,455.531138179314,9.70606653079407,"South"
"46","AR",2020,"Arkansas",972,3012232,"Firearm",0,0,0,22.73,3.12368563786445,6.2,10443,346.686443806453,20042,665.353797449864,1.937,13814,458.596814587987,NA,"South"
"47","AR",2004,"Arkansas",156,2749686,"Firearm",0,0,0,14.65,2.68444033546308,5.58333333333333,7826,284.614315961895,13638,495.983905071343,1.6827,12577,457.397681044308,10.0294724561277,"South"
"48","AR",2021,"Arkansas",1023,3025891,"Firearm",NA,NA,NA,23.26,3.14673514709052,4.075,10435,344.857101594208,20937,691.928427031906,1.9641,14495,479.032456886253,NA,"South"
"49","AR",2014,"Arkansas",666,2968759,"Firearm",0,0,0,16.49,2.80275413657151,5.9,9380,315.956936888444,15364,517.522641615571,1.7877,15250,513.682653256799,9.78809001304849,"South"
"50","AR",2019,"Arkansas",921,3020985,"Firearm",0,0,0,19.24,2.95699144523756,3.49166666666667,10883,360.246740715363,17310,572.991921509044,1.8059,15742,521.088320531218,9.2471214167653,"South"
"51","AR",2005,"Arkansas",207,2781097,"Firearm",0,0,0,15.62,2.74855214441154,5.25833333333333,8167,293.661098480204,14481,520.693812549508,1.6723,12455,447.844861218433,9.86801251448619,"South"
"52","AR",2010,"Arkansas",462,2916029,"Firearm",0,0,0,14.39,2.66653352089928,7.85833333333333,9964,341.697561992696,14577,499.89214784901,1.7731,14192,486.689261320789,9.7713729532602,"South"
"53","AR",2003,"Arkansas",105,2724816,"Firearm",0,0,0,14.96,2.70537997254633,5.75833333333333,7705,282.771387132195,12269,450.268935590513,1.7664,12068,442.892290708804,10.0969019559486,"South"
"54","AR",2008,"Arkansas",360,2874554,"Firearm",0,0,0,15.6,2.74727091425549,5.44166666666667,9664,336.19128393483,14484,503.869469837756,1.7706,13135,456.940450588161,9.70011347847353,"South"
"55","AR",2018,"Arkansas",870,3012161,"Firearm",0,0,0,18.97,2.94285878394692,3.65833333333333,10628,352.836385571688,16682,553.821658271254,1.7793,15578,517.170230940511,9.30398144951728,"South"
"56","AR",2007,"Arkansas",309,2848650,"Firearm",0,0,0,15.09,2.71403227277976,5.39166666666667,8455,296.807259579099,15028,527.548136836747,1.687,13275,466.010215365173,9.6651045231952,"South"
"57","AR",2011,"Arkansas",513,2941038,"Firearm",0,0,0,16,2.77258872223978,7.90833333333333,9074,308.530525617146,14013,476.464431945456,1.719,14090,479.082555206699,9.84786784766857,"South"
"58","AR",2016,"Arkansas",768,2991815,"Firearm",0,0,0,17.7,2.87356463957978,3.98333333333333,9517,318.101219493852,17946,599.836554065007,1.7966,15833,529.210529394364,9.47661440882325,"South"
"59","AR",2002,"Arkansas",54,2705927,"Firearm",0,0,0,16.29,2.79055142261395,5.33333333333333,7638,282.269255600761,11359,419.782204028416,1.7484,11849,437.890600892042,10.0595101050398,"South"
"60","AR",2001,"Arkansas",3,2691571,"Firearm",0,0,0,15.27,2.72589011923054,4.75833333333333,7538,280.059489420862,12042,447.396706235875,1.7387,11489,426.851084366714,9.96187728282107,"South"
"61","AR",2017,"Arkansas",819,3003855,"Firearm",0,0,0,20.24,3.00766084441926,3.74166666666667,9530,317.258988865974,16747,557.516924085883,1.8164,15879,528.620722371752,9.35017467168886,"South"
"62","AR",2015,"Arkansas",717,2979732,"Firearm",0,0,0,16.89,2.82672173081971,4.95,9395,315.296811928053,17005,570.688907593032,1.8281,15784,529.712068065182,9.63617779162727,"South"
"63","AR",2012,"Arkansas",564,2952876,"Firearm",0,0,0,16.51,2.80396625793204,7.26666666666667,9148,309.799666494631,13677,463.175561723554,1.8041,14043,475.570257606483,9.85267078658232,"South"
"64","AZ",2006,"Arizona",259,6029141,"Firearm",0,0,0,16.22,2.78624504868727,4.30833333333333,21434,355.506696559261,32923,546.064522292645,2.5103,30539,506.52323440437,9.81874532375342,"West"
"65","AZ",2013,"Arizona",616,6634690,"Firearm",0,0,0,14.01,2.63977136034892,7.81666666666667,21192,319.412059945529,29565,445.612379779613,2.3534,34626,521.893261026514,10.1014147344908,"West"
"66","AZ",2001,"Arizona",4,5273477,"Firearm",0,0,0,15.92,2.76757618041624,4.725,18548,351.722402505975,28275,536.17376163772,2.4973,27710,525.459767815428,10.1644133462609,"West"
"67","AZ",2011,"Arizona",514,6473416,"Firearm",0,0,0,14.68,2.68648602318637,9.43333333333333,20759,320.68076576571,26392,407.698192113716,2.3878,33492,517.377532974862,10.0299213165317,"West"
"68","AZ",2004,"Arizona",157,5652404,"Firearm",0,0,0,15.84,2.76253838638628,4.96666666666667,19809,350.452656957995,28538,504.882524320625,2.4414,28208,499.044300442785,10.1053640185663,"West"
"69","AZ",2020,"Arizona",973,7177986,"Firearm",0,0,0,17.29,2.8501282996952,7.84166666666667,22526,313.820617649575,35467,494.107957301672,2.3214,30546,425.551122557219,NA,"West"
"70","AZ",2017,"Arizona",820,7048088,"Firearm",0,0,0,15.6,2.74727091425549,4.975,22750,322.782575926975,35225,499.780933495723,2.2957,33681,477.874283067975,9.59707882217056,"West"
"71","AZ",2005,"Arizona",208,5839077,"Firearm",0,0,0,16,2.77258872223978,4.66666666666667,20560,352.110444852842,30033,514.344989798901,2.51,28545,488.861510132509,9.93891671577546,"West"
"72","AZ",2016,"Arizona",769,6944767,"Firearm",0,0,0,15.18,2.71997877196748,5.48333333333333,22270,320.673105375601,34614,498.41844945986,2.3222,33963,489.044484861767,9.7658402045102,"West"
"73","AZ",2009,"Arizona",412,6343154,"Firearm",0,0,0,13.49,2.60194867021966,9.66666666666667,22910,361.176789969154,27748,437.447995114103,2.3802,31573,497.749226961855,9.92310765275445,"West"
"74","AZ",2014,"Arizona",667,6732873,"Firearm",0,0,0,13.45,2.59897910604785,6.79166666666667,22817,338.889505267662,28467,422.806133429221,2.3673,35181,522.52582218616,10.0633497528309,"West"
"75","AZ",2018,"Arizona",871,7164228,"Firearm",0,0,0,15.3,2.72785282839839,4.80833333333333,22600,315.456180344902,33670,469.973875761631,2.2624,33706,470.476372332092,9.59563700820226,"West"
"76","AZ",2010,"Arizona",463,6392292,"Firearm",0,0,0,14.53,2.67621547758219,10.3,22130,346.198202460088,26120,408.617128253841,2.393,34774,543.998928709765,9.92517447635244,"West"
"77","AZ",2002,"Arizona",55,5396255,"Firearm",0,0,0,17.89,2.88424189752063,6.14166666666667,18731,347.111098345056,29784,551.938335011967,2.4838,29359,544.062502605974,10.1812645992452,"West"
"78","AZ",2003,"Arizona",106,5510364,"Firearm",0,0,0,15.29,2.72719901994097,5.78333333333333,18855,342.173402700802,28197,511.708482416044,2.4883,28761,521.943740921652,10.1601092051269,"West"
"79","AZ",2019,"Arizona",922,7291843,"Firearm",0,0,0,15.02,2.70938264633599,4.80833333333333,23087,316.614057653189,32206,441.671604832962,2.2348,34150,468.331531548334,9.5325041487394,"West"
"80","AZ",2007,"Arizona",310,6167681,"Firearm",0,0,0,15.38,2.7330679640775,3.75,22144,359.032835842191,32287,523.486866457588,2.5139,29910,484.947259756138,9.82314098281023,"West"
"81","AZ",2021,"Arizona",1024,7276316,"Firearm",NA,NA,NA,18.22,2.90251989183181,5.075,22114,303.917531893887,30437,418.302338710963,2.3248,26487,364.016625995902,NA,"West"
"82","AZ",2008,"Arizona",361,6280362,"Firearm",0,0,0,14.36,2.66444656362008,5.79166666666667,22912,364.81973491337,31105,495.273998537027,2.4774,31086,494.971468205177,9.8951461715105,"West"
"83","AZ",2015,"Arizona",718,6832810,"Firearm",0,0,0,13.77,2.62249231274056,6.075,22929,335.572041370973,29930,438.03354695945,2.349,35733,522.962002455798,9.91178790911897,"West"
"84","AZ",2012,"Arizona",565,6556344,"Firearm",0,0,0,14.1,2.64617479738412,8.35,22999,350.79001345872,27719,422.781354974663,2.4311,33578,512.145183352185,10.1155793352777,"West"
"85","CA",2009,"California",413,36961229,"Firearm",1,1,1,8.17,2.10046890887191,11.5416666666667,121879,329.748234291668,172962,467.955218696867,2.2827,168830,456.775936752536,10.5038309196916,"West"
"86","CA",2004,"California",158,35574576,"Firearm",1,1,1,9.24,2.22354188565359,6.21666666666667,112584,316.473202660237,186783,525.046313974339,2.2514,163939,460.831915466821,10.2938429961892,"West"
"87","CA",2006,"California",260,36021202,"Firearm",1,1,1,9.15,2.21375387928743,4.91666666666667,115912,321.788262368369,191997,533.011086082025,2.286,172298,478.323849381817,10.2741768583958,"West"
"88","CA",2011,"California",515,37636311,"Firearm",1,1,1,7.77,2.05027016437956,11.8916666666667,116993,310.851400925027,153151,406.923515963082,2.2526,147578,392.116007331324,10.5439319116086,"West"
"89","CA",2021,"California",1025,39237836,"Firearm",NA,NA,NA,8.95,2.19165353228676,7.325,117584,299.669941023251,185997,474.024612366492,2.7216,99729,254.165392811163,NA,"West"
"90","CA",2020,"California",974,39499738,"Firearm",1,1,1,8.51,2.14124194258528,10.2,120756,305.713420175091,171823,434.99782201087,2.6357,95057,240.652229136305,NA,"West"
"91","CA",2007,"California",311,36250311,"Firearm",1,1,1,8.84,2.17928687664955,5.30833333333333,120976,333.724033429672,189299,522.199657818108,2.3033,171444,472.9449079761,10.3230866074501,"West"
"92","CA",2005,"California",209,35827943,"Firearm",1,1,1,9.52,2.25339484880327,5.38333333333333,111062,309.987095826294,187675,523.822983641567,2.256,168035,469.005435226912,10.2836074066546,"West"
"93","CA",2010,"California",464,37254522,"Firearm",1,1,1,7.7,2.04122032885964,12.4583333333333,118884,319.112938826594,162324,435.716233320615,2.1646,162821,437.050299558266,10.5347600833473,"West"
"94","CA",2014,"California",668,38586706,"Firearm",1,1,1,7.4,2.00148000021012,7.56666666666667,118715,307.657772083474,160452,415.821967285832,2.3306,134430,348.384233678822,10.3118866422993,"West"
"95","CA",2019,"California",923,39437610,"Firearm",1,1,1,7.23,1.97823903617067,4.1,121251,307.450172563702,172651,437.782614108715,2.567,121062,306.97093459771,9.30860053103061,"West"
"96","CA",2013,"California",617,38253768,"Firearm",1,1,1,7.7,2.04122032885964,9.03333333333333,117322,306.693970643624,160457,419.454104495013,2.3362,134339,351.178477372477,10.4593039343388,"West"
"97","CA",2018,"California",872,39437463,"Firearm",1,1,1,7.48,2.01223279198639,4.25833333333333,120041,304.383169880882,174865,443.398197292762,2.5205,127709,323.826611260466,9.45523783786907,"West"
"98","CA",2016,"California",770,39149186,"Firearm",1,1,1,7.88,2.06432790386979,5.51666666666667,119191,304.453328863594,182998,467.437560515307,2.3411,129416,330.571368712494,9.80611873986028,"West"
"99","CA",2003,"California",107,35253159,"Firearm",1,1,1,9.78,2.28033948404673,6.89166666666667,114245,324.070248569781,203144,576.24339424447,2.2301,161785,458.923411657945,10.2350629059938,"West"
"100","CA",2001,"California",5,34479458,"Firearm",1,1,1,9.32,2.2321626286975,5.46666666666667,106244,308.137094266389,210661,610.975381341551,2.1987,157142,455.755423997674,10.1188742584063,"West"
"101","CA",2017,"California",821,39337785,"Firearm",1,1,1,7.87,2.06305806242931,4.83333333333333,119684,304.246921884392,176767,449.35676983338,2.3154,130263,331.139640933011,9.59686036791496,"West"
"102","CA",2015,"California",719,38904296,"Firearm",1,1,1,7.71,2.04251818757524,6.225,118630,304.927764275699,174363,448.184437009219,2.2838,127815,328.536982136883,10.0743421207309,"West"
"103","CA",2002,"California",56,34871843,"Firearm",1,1,1,9.75,2.27726728500976,6.75833333333333,113827,326.415211263712,205993,590.714405315486,2.2069,159695,457.948265022872,10.2007513626395,"West"
"104","CA",2012,"California",566,37944551,"Firearm",1,1,1,7.91,2.06812778177956,10.525,117269,309.053597708931,159060,419.190623707736,2.3561,132935,350.340158195573,10.549545703685,"West"
"105","CA",2008,"California",362,36604337,"Firearm",1,1,1,8.5,2.14006616349627,7.3,123531,337.476403410885,183187,500.451626811326,2.298,171085,467.389970756744,10.4156482877972,"West"
"106","CO",2005,"Colorado",210,4631888,"Firearm",0,0,0,11.53,2.44495233428097,5.075,15638,337.61610816151,18325,395.627009979516,2.7197,17024,367.539111481107,10.2044997633794,"West"
"107","CO",2010,"Colorado",465,5029319,"Firearm",0,0,0,10.72,2.37211115564266,9.14166666666667,17071,339.429652404232,16210,322.310038396849,2.7074,18254,362.95172368267,9.69641687151017,"West"
"108","CO",2009,"Colorado",414,4972195,"Firearm",0,0,0,11.58,2.44927947214485,7.875,17435,350.649964452319,16863,339.145990855145,2.7013,17768,357.347207822702,9.76047801825954,"West"
"109","CO",2013,"Colorado",618,5270774,"Firearm",1,0,0,11.48,2.44060639089142,6.75,17438,330.843249966703,18123,343.839443694607,2.8088,16286,308.986877449118,9.66480579460945,"West"
"110","CO",2018,"Colorado",873,5697155,"Firearm",1,0,0,15.13,2.71667952780026,3.05,18510,324.899006609439,22636,397.321119049771,2.8774,16086,282.351454366258,9.20108228595747,"West"
"111","CO",2006,"Colorado",261,4720423,"Firearm",0,0,0,10.33,2.33505228313155,4.275,16471,348.930593720097,18623,394.519728422643,2.72,17196,364.289386777414,10.1132250224185,"West"
"112","CO",2014,"Colorado",669,5352637,"Firearm",1,0,0,12.21,2.50225528812261,4.98333333333333,17572,328.286786494208,18573,346.987849166682,2.7653,16687,311.752879935628,9.63359383308839,"West"
"113","CO",2020,"Colorado",975,5784308,"Firearm",1,0,0,15.5,2.7408400239252,6.76666666666667,19158,331.206429533144,24276,419.687195080207,2.9852,12293,212.523261209465,NA,"West"
"114","CO",2007,"Colorado",312,4803868,"Firearm",0,0,0,10.38,2.33988087773774,3.7,16756,348.802256848023,16946,352.757402992755,2.7782,17788,370.284945381513,9.90724557793845,"West"
"115","CO",2015,"Colorado",720,5454328,"Firearm",1,0,0,12.55,2.52972066557779,3.74166666666667,17945,329.004782990682,19597,359.292657133931,2.7717,15972,292.831674222746,9.54533087318642,"West"
"116","CO",2011,"Colorado",516,5121900,"Firearm",0,0,0,10.91,2.38967979984498,8.69166666666667,16700,326.050879556415,15930,311.017395888245,2.7247,17559,342.821999648568,9.70213867780176,"West"
"117","CO",2019,"Colorado",924,5758486,"Firearm",1,0,0,14.21,2.65394594210901,2.66666666666667,18901,328.2286350961,21920,380.655609825221,2.7838,15689,272.450084970251,9.13771702679199,"West"
"118","CO",2004,"Colorado",159,4575013,"Firearm",0,0,0,11.96,2.48156774852249,5.56666666666667,15446,337.616526991289,16920,369.835014676461,2.684,16836,367.998954319911,10.3035772794525,"West"
"119","CO",2012,"Colorado",567,5193660,"Firearm",0,0,0,12.43,2.52011290552262,8,17270,332.520804211288,15799,304.197810407304,2.7555,16389,315.557814720255,9.67701058824141,"West"
"120","CO",2021,"Colorado",1026,5812069,"Firearm",NA,NA,NA,17.7,2.87356463957978,5.45833333333333,19069,328.093145487433,27556,474.116876451398,3.0574,13101,225.410262679263,NA,"West"
"121","CO",2003,"Colorado",108,4528732,"Firearm",0,0,0,11.13,2.40964416528745,6.10833333333333,15446,341.066771007867,15572,343.849006741843,2.6031,16437,362.949275867947,10.3045620716792,"West"
"122","CO",2008,"Colorado",363,4889730,"Firearm",0,0,0,10.39,2.34084380511114,4.875,16859,344.783863321697,17315,354.10953161013,2.7734,17937,366.830070371984,9.84725127972301,"West"
"123","CO",2001,"Colorado",6,4425687,"Firearm",0,0,1,11.68,2.45787797740008,3.81666666666667,15172,342.81683273128,15334,346.477281380269,2.7831,14888,336.399749914533,10.2517868977178,"West"
"124","CO",2017,"Colorado",822,5617421,"Firearm",1,0,0,13.35,2.59151638484626,2.60833333333333,18425,327.997492087561,20679,368.122666967635,2.8419,15900,283.04803930487,9.28677262631005,"West"
"125","CO",2016,"Colorado",771,5543844,"Firearm",1,0,0,14.3,2.66025953726586,3.13333333333333,18225,328.743016578389,21521,388.196348959314,2.814,15922,287.201443619265,9.42503585796904,"West"
"126","CO",2002,"Colorado",57,4490406,"Firearm",0,0,1,11.47,2.43973493114128,5.68333333333333,15489,344.935402277656,15703,349.701118339856,2.642,16184,360.412844629194,10.3353906083325,"West"
"127","CT",2004,"Connecticut",160,3496094,"Firearm",1,1,1,5,1.6094379124341,5.09166666666667,9701,277.481097476212,10013,286.40534264811,2.2467,17993,514.660074929335,8.54490754539209,"Northeast"
"128","CT",2005,"Connecticut",211,3506956,"Firearm",1,1,1,5.34,1.6752256529721,4.8,9628,274.540085475837,9437,269.093766788063,2.2324,17928,511.212572955007,8.72659936423497,"Northeast"
"129","CT",2020,"Connecticut",976,3600260,"Firearm",1,1,1,5.95,1.78339121955754,7.96666666666667,9163,254.509396543583,6319,175.5151016871,2.4773,9097,252.676195608095,NA,"Northeast"
"130","CT",2003,"Connecticut",109,3484336,"Firearm",1,1,1,4.37,1.4747630091075,5.45,9609,275.777077755991,10933,313.775709346056,2.2319,18023,517.257807513397,8.40303575774552,"Northeast"
"131","CT",2010,"Connecticut",466,3574151,"Firearm",1,1,1,5.85,1.76644166124377,9.55833333333333,10476,293.104572246668,9950,278.387790555016,2.3527,17746,496.509520722544,9.24932818569065,"Northeast"
"132","CT",2001,"Connecticut",7,3432835,"Firearm",1,1,1,5.63,1.7281094421516,2.875,9825,286.206590179837,11387,331.708340191125,2.1924,17507,509.986643692458,8.11279889653887,"Northeast"
"133","CT",2009,"Connecticut",415,3561807,"Firearm",1,1,1,4.9,1.58923520511658,8.325,10556,296.366422998214,10482,294.288825868443,2.3147,18053,506.849472753577,9.12859680493637,"Northeast"
"134","CT",2006,"Connecticut",262,3517460,"Firearm",1,1,1,4.99,1.60743590976343,4.425,9703,275.852461719536,10368,294.758149346403,2.2978,18902,537.376402290289,8.83850846917946,"Northeast"
"135","CT",2008,"Connecticut",364,3545579,"Firearm",1,1,1,5.6,1.7227665977411,5.65,10657,300.571500451689,10605,299.104885266976,2.3563,18978,535.258134143958,9.03288292264818,"Northeast"
"136","CT",2021,"Connecticut",1027,3605597,"Firearm",NA,NA,NA,6.63,1.89160480419777,6.29166666666667,9041,250.749043778326,5954,165.132154259059,2.5318,9422,261.315948510053,NA,"Northeast"
"137","CT",2007,"Connecticut",313,3527270,"Firearm",1,1,1,4.15,1.42310833424261,4.45,9873,279.904855596538,10434,295.809507069207,2.3264,19438,551.077745678669,8.93606103303688,"Northeast"
"138","CT",2014,"Connecticut",670,3595697,"Firearm",1,1,1,4.93,1.5953389880546,6.61666666666667,10461,290.931076784279,9065,252.106893322769,2.362,16167,449.620755030249,9.74643652400151,"Northeast"
"139","CT",2002,"Connecticut",58,3458749,"Firearm",1,1,1,4.32,1.46325540225602,4.4,9741,281.633619554353,10723,310.025387791944,2.2062,18716,541.120503395881,8.26185999620094,"Northeast"
"140","CT",2015,"Connecticut",721,3588561,"Firearm",1,1,1,5.31,1.66959183525385,5.61666666666667,9696,270.191867993884,8407,234.272177622172,2.4077,15500,431.928006797154,9.79738074144119,"Northeast"
"141","CT",2011,"Connecticut",517,3588632,"Firearm",1,1,1,5.84,1.76473079684014,9.01666666666667,10254,285.735622933753,9760,271.969931717713,2.3515,17022,474.331165747839,9.38716372147905,"Northeast"
"142","CT",2016,"Connecticut",772,3579830,"Firearm",1,1,1,4.57,1.51951320490611,4.86666666666667,9434,263.532067165201,8670,242.190271605076,2.4435,14532,405.941064240481,9.80743911433339,"Northeast"
"143","CT",2019,"Connecticut",925,3566022,"Firearm",1,1,1,5.3,1.66770682055808,3.60833333333333,8718,244.474094663465,6476,181.602917761023,2.4701,12274,344.193053211674,9.59454316020001,"Northeast"
"144","CT",2018,"Connecticut",874,3574561,"Firearm",1,1,1,4.9,1.58923520511658,3.88333333333333,9283,259.696225634421,7399,206.990452813646,2.4029,13228,370.059428276647,9.6824601290207,"Northeast"
"145","CT",2013,"Connecticut",619,3595792,"Firearm",1,1,1,4.45,1.49290409617815,7.95,10349,287.80863854194,9995,277.963797683514,2.3718,16594,461.483867809929,9.61825571701224,"Northeast"
"146","CT",2012,"Connecticut",568,3595211,"Firearm",1,1,1,6.4,1.85629799036563,8.35833333333333,10271,285.685596756352,10066,279.983567028472,2.3845,16347,454.688194934873,9.50050173220715,"Northeast"
"147","CT",2017,"Connecticut",823,3575324,"Firearm",1,1,1,5.15,1.63899671467564,4.41666666666667,8767,245.20854613456,8085,226.133351830491,2.4066,13649,381.755611519404,9.77870017521633,"Northeast"
"148","DC",2011,"District of Columbia",518,620290,"Firearm",NA,NA,NA,11.68,2.45787797740008,10.1916666666667,4919,793.016169856035,5096,821.551209917942,3.8254,NA,NA,13.4878993223621,"South"
"149","DC",2020,"District of Columbia",977,690093,"Firearm",NA,NA,NA,22.46,3.1117359493103,7.88333333333333,4975,720.91732563582,4189,607.019633585618,3.8871,NA,NA,NA,"South"
"150","DC",2006,"District of Columbia",263,570681,"Firearm",NA,NA,NA,19.99,2.99523214851231,6.325,4857,851.088436446982,5941,1041.03693657227,3.9424,NA,NA,13.4644398534383,"South"
